part_id,vehicle_model,variant,service_date,qty_used,service_type,week_number,month,year
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-16,1,Periodic,11,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-18,1,Repair,12,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-19,1,Periodic,12,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-22,1,Periodic,12,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-23,3,Periodic,12,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-26,1,Periodic,13,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-28,1,Campaign,13,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-03-31,2,Recall,13,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-11,2,Repair,15,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-14,2,Recall,15,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-17,1,Campaign,16,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-18,1,Campaign,16,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-19,1,Periodic,16,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-25,3,Repair,17,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-04-26,2,Repair,17,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-01,3,Recall,18,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-04,2,Recall,18,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-10,1,Recall,19,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-11,1,Periodic,19,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-17,6,Recall,20,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-23,2,Recall,21,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-27,2,Periodic,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-05-30,2,Recall,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-06-01,6,Repair,22,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-06-04,3,Repair,23,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-06-14,1,Campaign,24,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-06-26,1,Periodic,26,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-06-27,1,Periodic,26,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2021,2024-06-28,1,Campaign,26,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-01,1,Repair,52,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-02,2,Repair,1,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-05,3,Periodic,1,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-07,3,Recall,1,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-15,1,Recall,2,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-16,1,Recall,3,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-19,2,Periodic,3,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-23,1,Periodic,4,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-01-27,1,Campaign,4,1,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-02-05,1,Periodic,5,2,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-02-07,3,Periodic,6,2,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-02-10,1,Periodic,6,2,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-02-19,2,Periodic,7,2,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-02-22,1,Repair,8,2,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-01,2,Periodic,9,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-05,1,Periodic,9,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-07,2,Campaign,10,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-08,1,Periodic,10,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-12,1,Periodic,10,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-13,5,Recall,11,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-14,5,Periodic,11,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-15,2,Campaign,11,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-21,4,Periodic,12,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-25,1,Recall,12,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-03-29,1,Recall,13,3,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-01,1,Recall,13,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-03,1,Periodic,14,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-04,1,Campaign,14,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-05,2,Campaign,14,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-08,1,Periodic,14,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-10,3,Recall,15,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-13,1,Periodic,15,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-14,1,Periodic,15,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-24,4,Campaign,17,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-29,1,Periodic,17,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-04-30,1,Campaign,17,4,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-02,1,Recall,18,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-04,6,Periodic,18,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-07,4,Repair,18,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-09,1,Periodic,19,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-15,3,Repair,20,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-16,2,Campaign,20,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-18,2,Campaign,20,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-26,1,Periodic,21,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-28,1,Periodic,21,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-29,1,Repair,22,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-05-31,1,Periodic,22,5,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-02,1,Repair,22,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-03,1,Campaign,22,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-06,3,Periodic,23,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-08,1,Repair,23,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-11,1,Periodic,23,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-12,1,Repair,24,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-15,1,Repair,24,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-19,3,Periodic,25,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-24,1,Repair,25,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-25,1,Periodic,25,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-06-29,1,Repair,26,6,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-01,1,Periodic,26,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-02,2,Periodic,26,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-06,2,Periodic,27,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-07,2,Repair,27,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-10,1,Repair,28,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-16,2,Recall,28,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-17,3,Campaign,29,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-22,2,Campaign,29,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-25,1,Campaign,30,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-27,1,Repair,30,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-07-29,1,Campaign,30,7,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-08-04,2,Recall,31,8,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-08-08,3,Periodic,32,8,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-08-12,1,Periodic,32,8,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-08-13,3,Periodic,32,8,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-08-15,2,Periodic,33,8,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-08-16,2,Repair,33,8,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-05,2,Campaign,36,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-07,4,Recall,36,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-12,2,Periodic,37,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-14,1,Repair,37,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-19,1,Periodic,38,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-23,1,Recall,38,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-24,3,Periodic,38,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-09-25,2,Campaign,39,9,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-05,3,Periodic,40,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-09,1,Periodic,41,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-11,1,Recall,41,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-13,3,Campaign,41,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-17,1,Repair,42,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-18,1,Recall,42,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-23,3,Recall,43,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-26,2,Recall,43,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-27,2,Periodic,43,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-28,5,Repair,43,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-10-29,3,Recall,43,10,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-01,6,Periodic,44,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-05,1,Recall,44,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-16,1,Periodic,46,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-18,2,Repair,46,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-21,3,Repair,47,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-24,2,Recall,47,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-25,2,Recall,47,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-26,1,Recall,47,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-27,3,Periodic,48,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-11-29,2,Repair,48,11,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-03,7,Recall,48,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-04,1,Periodic,49,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-07,5,Campaign,49,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-09,3,Periodic,49,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-10,1,Periodic,49,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-11,2,Periodic,50,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-15,3,Periodic,50,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-20,1,Recall,51,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-25,1,Repair,52,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-28,1,Periodic,52,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-29,1,Periodic,52,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-30,1,Repair,52,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2023-12-31,1,Recall,52,12,2023
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-01,1,Campaign,1,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-02,1,Periodic,1,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-03,1,Recall,1,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-06,1,Periodic,1,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-09,2,Repair,2,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-16,2,Recall,3,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-17,3,Periodic,3,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-18,3,Campaign,3,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-19,2,Campaign,3,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-23,3,Recall,4,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-25,2,Campaign,4,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-01-31,1,Periodic,5,1,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-01,4,Campaign,5,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-10,5,Recall,6,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-11,2,Recall,6,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-15,1,Repair,7,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-17,3,Periodic,7,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-19,2,Periodic,8,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-25,2,Campaign,8,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-02-29,3,Periodic,9,2,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-01,2,Campaign,9,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-02,5,Periodic,9,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-09,4,Repair,10,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-11,8,Periodic,11,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-13,3,Periodic,11,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-15,2,Periodic,11,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-16,3,Periodic,11,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-18,1,Periodic,12,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-20,1,Repair,12,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-26,1,Periodic,13,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-03-30,1,Periodic,13,3,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-01,2,Repair,14,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-02,1,Periodic,14,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-07,5,Recall,14,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-09,1,Campaign,15,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-12,1,Repair,15,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-13,1,Recall,15,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-14,3,Periodic,15,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-17,1,Recall,16,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-18,1,Periodic,16,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-21,2,Campaign,16,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-25,4,Periodic,17,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-29,1,Periodic,18,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-04-30,1,Periodic,18,4,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-05,4,Periodic,18,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-08,3,Periodic,19,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-11,1,Periodic,19,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-13,3,Campaign,20,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-14,1,Periodic,20,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-16,1,Repair,20,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-18,3,Periodic,20,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-22,1,Repair,21,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-24,3,Campaign,21,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-27,1,Periodic,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-28,1,Repair,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-29,1,Recall,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-30,1,Periodic,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-05-31,2,Recall,22,5,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-03,5,Recall,23,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-09,2,Repair,23,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-12,3,Periodic,24,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-15,1,Campaign,24,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-17,3,Recall,25,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-18,4,Repair,25,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-20,4,Periodic,25,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-21,2,Recall,25,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-26,1,Periodic,26,6,2024
PART-OIL-10W40,MARUTI_SWIFT,2023,2024-06-30,1,Periodic,26,6,2024
PART-OIL-10W40,HONDA_CITY,2022,2023-01-05,1,Campaign,1,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-01-08,1,Repair,1,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-01-10,1,Recall,2,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-01-17,1,Periodic,3,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-01-23,2,Periodic,4,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-01-30,1,Periodic,5,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-01-31,2,Periodic,5,1,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-03,1,Periodic,5,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-04,2,Repair,5,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-08,1,Recall,6,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-09,1,Campaign,6,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-12,2,Periodic,6,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-13,1,Periodic,7,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-14,3,Periodic,7,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-16,2,Recall,7,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-20,1,Campaign,8,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-22,4,Repair,8,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-23,2,Periodic,8,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-02-24,1,Campaign,8,2,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-01,2,Campaign,9,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-03,4,Recall,9,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-07,1,Periodic,10,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-08,1,Periodic,10,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-10,6,Periodic,10,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-11,3,Recall,10,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-20,4,Periodic,12,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-23,4,Periodic,12,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-25,2,Recall,12,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-26,1,Campaign,12,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-03-28,1,Recall,13,3,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-02,3,Repair,13,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-04,4,Periodic,14,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-05,5,Repair,14,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-08,2,Repair,14,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-09,1,Periodic,14,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-10,1,Campaign,15,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-11,1,Repair,15,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-12,1,Periodic,15,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-14,1,Repair,15,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-15,1,Campaign,15,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-19,3,Repair,16,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-20,2,Repair,16,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-21,2,Repair,16,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-04-28,1,Periodic,17,4,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-04,5,Recall,18,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-07,3,Periodic,18,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-08,1,Recall,19,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-09,1,Periodic,19,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-11,1,Periodic,19,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-15,2,Campaign,20,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-05-29,2,Campaign,22,5,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-03,3,Periodic,22,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-04,1,Repair,22,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-08,2,Periodic,23,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-10,8,Repair,23,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-11,1,Repair,23,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-14,2,Recall,24,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-15,1,Recall,24,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-24,1,Recall,25,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-06-27,1,Repair,26,6,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-01,2,Recall,26,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-03,1,Periodic,27,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-07,1,Campaign,27,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-08,1,Periodic,27,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-09,2,Periodic,27,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-12,2,Recall,28,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-18,1,Periodic,29,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-23,1,Repair,29,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-24,3,Repair,30,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-07-29,5,Periodic,30,7,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-01,1,Periodic,31,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-03,1,Campaign,31,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-05,1,Repair,31,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-08,3,Periodic,32,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-12,3,Periodic,32,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-13,1,Periodic,32,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-14,1,Periodic,33,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-15,1,Recall,33,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-19,1,Periodic,33,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-20,1,Recall,33,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-08-23,1,Repair,34,8,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-09-04,2,Campaign,36,9,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-09-12,1,Recall,37,9,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-09-18,2,Periodic,38,9,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-09-25,2,Periodic,39,9,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-09-28,1,Recall,39,9,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-09-29,2,Periodic,39,9,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-10-03,2,Repair,40,10,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-10-04,1,Repair,40,10,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-10-15,3,Periodic,41,10,2023
PART-OIL-10W40,HONDA_CITY,2022,2023-10-19,1,Recall,42,10,2023
